Date,Close,Open,High,Low
20/04/21,4134.90,4159.20,4159.20,4118.40
19/04/21,4163.30,4179.80,4180.80,4150.50
16/04/21,4185.50,4174.10,4191.30,4170.80
15/04/21,4170.40,4139.80,4173.50,4139.80
14/04/21,4124.70,4141.60,4151.70,4120.90
13/04/21,4141.60,4130.10,4148.00,4124.40
12/04/21,4128.00,4124.70,4131.80,4114.80
09/04/21,4128.80,4096.10,4129.50,4095.50
08/04/21,4097.20,4089.90,4098.20,4082.50
07/04/21,4079.90,4074.30,4083.10,4068.30
06/04/21,4073.90,4075.60,4086.20,4068.10
05/04/21,4077.90,4034.40,4083.40,4034.40
01/04/21,4019.90,3992.80,4020.60,3992.80
31/03/21,3972.90,3967.20,3994.40,3967.00
30/03/21,3958.60,3963.30,3968.00,3944.30
29/03/21,3971.10,3969.30,3981.80,3943.20
26/03/21,3974.50,3917.10,3978.20,3917.10
25/03/21,3909.50,3879.30,3919.50,3853.50
24/03/21,3889.10,3919.90,3942.10,3889.10
23/03/21,3910.50,3937.60,3949.10,3901.60
22/03/21,3940.60,3916.50,3955.30,3914.20
19/03/21,3913.10,3913.10,3930.10,3886.80
18/03/21,3915.50,3953.50,3969.60,3910.90
17/03/21,3974.10,3949.60,3983.90,3935.70
16/03/21,3962.70,3973.60,3981.00,3953.40
15/03/21,3968.90,3943.00,3970.10,3923.50
12/03/21,3943.30,3924.50,3945.00,3915.20
11/03/21,3939.30,3915.50,3960.30,3915.50
10/03/21,3898.80,3892.00,3917.30,3885.70
09/03/21,3875.40,3851.90,3903.80,3851.90
08/03/21,3821.30,3844.40,3881.10,3819.20
05/03/21,3841.90,3793.60,3851.70,3730.20
04/03/21,3768.50,3818.50,3843.70,3723.30
03/03/21,3819.70,3864.00,3874.50,3818.90
02/03/21,3870.30,3903.60,3906.40,3868.60
01/03/21,3901.80,3842.50,3914.50,3842.50
26/02/21,3811.20,3839.70,3861.10,3789.50
25/02/21,3829.30,3915.80,3925.00,3814.00
24/02/21,3925.40,3873.70,3928.70,3859.60
23/02/21,3881.40,3857.10,3896.00,3805.60
22/02/21,3876.50,3885.60,3902.90,3874.70
19/02/21,3906.70,3921.20,3930.40,3903.10
18/02/21,3914.00,3915.90,3922.00,3885.00
17/02/21,3931.30,3918.50,3933.60,3900.40
16/02/21,3932.60,3939.60,3950.40,3923.80
12/02/21,3934.80,3911.70,3937.20,3905.80
11/02/21,3916.40,3916.40,3926.00,3890.40
10/02/21,3909.90,3920.80,3931.50,3884.90
09/02/21,3911.20,3910.50,3918.30,3902.60
08/02/21,3915.60,3892.60,3915.80,3892.60
05/02/21,3886.80,3878.30,3894.60,3874.90
04/02/21,3871.70,3836.70,3872.40,3836.70
03/02/21,3830.20,3840.30,3847.50,3816.70
02/02/21,3826.30,3791.80,3843.10,3791.80
01/02/21,3773.90,3731.20,3784.30,3725.60
29/01/21,3714.20,3778.10,3778.10,3694.10
28/01/21,3787.40,3755.80,3830.50,3755.80
27/01/21,3750.80,3836.80,3836.80,3732.50
26/01/21,3849.60,3863.00,3870.90,3847.80
25/01/21,3855.40,3851.70,3859.20,3797.20
22/01/21,3841.50,3844.20,3852.30,3830.40
21/01/21,3853.10,3857.50,3861.40,3845.10
20/01/21,3851.80,3816.20,3859.80,3816.20
19/01/21,3798.90,3781.90,3804.50,3780.40
15/01/21,3768.20,3788.70,3788.70,3749.60
14/01/21,3795.50,3815.00,3823.60,3792.90
13/01/21,3809.80,3802.20,3821.00,3791.50
12/01/21,3801.20,3801.60,3810.80,3776.50
11/01/21,3799.60,3803.10,3817.90,3789.00
08/01/21,3824.70,3815.10,3826.70,3783.60
07/01/21,3803.80,3764.70,3811.60,3764.70
06/01/21,3748.10,3712.20,3783.00,3705.30
05/01/21,3726.90,3698.00,3737.80,3695.10
04/01/21,3700.70,3764.60,3770.00,3662.70
31/12/20,3756.10,3733.30,3760.20,3726.90
30/12/20,3732.00,3736.20,3744.60,3730.20
29/12/20,3727.00,3750.00,3756.10,3723.30
28/12/20,3735.40,3723.00,3740.50,3723.00
24/12/20,3703.10,3694.00,3703.80,3689.30
23/12/20,3690.00,3693.40,3711.20,3689.30
22/12/20,3687.30,3698.10,3698.30,3676.20
21/12/20,3694.90,3684.30,3702.90,3636.50
18/12/20,3709.40,3722.40,3726.70,3685.80
17/12/20,3722.50,3713.70,3725.10,3710.90
16/12/20,3701.20,3696.20,3711.30,3688.60
15/12/20,3694.60,3666.40,3695.30,3659.60
14/12/20,3647.50,3675.30,3697.60,3645.80
11/12/20,3663.50,3656.10,3665.90,3633.40
10/12/20,3668.10,3659.10,3678.50,3645.20
09/12/20,3672.80,3706.00,3712.40,3660.50
08/12/20,3702.20,3683.10,3708.40,3678.80
07/12/20,3692.00,3694.70,3697.40,3678.90
04/12/20,3699.10,3670.90,3699.20,3670.90
03/12/20,3666.70,3668.30,3682.70,3657.20
02/12/20,3669.00,3653.80,3671.00,3644.80
01/12/20,3662.40,3645.90,3678.40,3645.90
30/11/20,3621.60,3634.20,3634.20,3594.40
27/11/20,3638.30,3638.60,3644.30,3629.30
25/11/20,3629.70,3635.50,3635.50,3617.80
24/11/20,3635.40,3594.50,3642.30,3594.50
23/11/20,3577.60,3566.80,3589.80,3552.80
20/11/20,3557.50,3579.30,3581.20,3556.80
19/11/20,3581.90,3559.40,3585.20,3543.80
18/11/20,3567.80,3612.10,3619.10,3567.30
17/11/20,3609.50,3610.30,3623.10,3588.70
16/11/20,3626.90,3600.20,3628.50,3600.20
13/11/20,3585.20,3552.60,3593.70,3552.60
12/11/20,3537.00,3562.70,3569.00,3518.60
11/11/20,3572.70,3563.20,3581.20,3557.00
10/11/20,3545.50,3543.30,3557.20,3511.90
09/11/20,3550.50,3583.00,3646.00,3547.50
06/11/20,3509.40,3508.30,3521.60,3484.30
05/11/20,3510.40,3485.70,3529.10,3485.70
04/11/20,3443.40,3406.50,3486.20,3405.20
03/11/20,3369.20,3336.20,3389.50,3336.20
02/11/20,3310.20,3296.20,3330.10,3279.70
30/10/20,3270.00,3293.60,3304.90,3233.90
29/10/20,3310.10,3277.20,3341.10,3259.80
28/10/20,3271.00,3342.50,3342.50,3268.90
27/10/20,3390.70,3403.20,3409.50,3388.70
26/10/20,3401.00,3441.40,3441.40,3364.90
23/10/20,3465.40,3464.90,3466.50,3440.40
22/10/20,3453.50,3438.50,3460.50,3415.30
21/10/20,3435.60,3439.90,3464.90,3433.10
20/10/20,3443.10,3439.40,3476.90,3435.70
19/10/20,3426.90,3493.70,3502.40,3419.90
16/10/20,3483.80,3493.50,3515.80,3480.40
15/10/20,3483.30,3453.70,3489.10,3440.90
14/10/20,3488.70,3515.50,3527.90,3480.60
13/10/20,3511.90,3534.00,3534.00,3500.90
12/10/20,3534.20,3500.00,3549.80,3499.60
09/10/20,3477.10,3459.70,3482.30,3458.10
08/10/20,3446.80,3434.30,3447.30,3428.20
07/10/20,3419.40,3384.60,3426.30,3384.60
06/10/20,3360.90,3408.70,3431.60,3354.50
05/10/20,3408.60,3367.30,3409.60,3367.30
02/10/20,3348.40,3338.90,3369.10,3323.70
01/10/20,3380.80,3385.90,3397.20,3361.40
30/09/20,3363.00,3341.20,3393.60,3340.50
29/09/20,3335.50,3350.90,3357.90,3327.50
28/09/20,3351.60,3333.90,3360.70,3332.90
25/09/20,3298.50,3236.70,3306.90,3228.40
24/09/20,3246.60,3226.10,3278.70,3209.40
23/09/20,3236.90,3320.10,3323.30,3232.60
22/09/20,3315.60,3295.80,3320.30,3270.90
21/09/20,3281.10,3285.60,3285.60,3229.10
18/09/20,3319.50,3357.40,3362.30,3292.40
17/09/20,3357.00,3346.90,3375.20,3328.80
16/09/20,3385.50,3411.20,3428.90,3384.40
15/09/20,3401.20,3407.70,3419.50,3389.20
14/09/20,3383.50,3363.60,3402.90,3363.60
11/09/20,3341.00,3352.70,3368.90,3310.50
10/09/20,3339.20,3412.60,3425.60,3329.20
09/09/20,3399.00,3369.80,3424.80,3366.80
08/09/20,3331.80,3371.90,3380.00,3329.30
04/09/20,3427.00,3453.60,3479.20,3349.60
03/09/20,3455.10,3564.70,3564.80,3427.40
02/09/20,3580.80,3543.80,3588.10,3535.20
01/09/20,3526.70,3507.40,3528.00,3494.60
31/08/20,3500.30,3509.70,3514.80,3493.20
28/08/20,3508.00,3494.70,3509.20,3484.30
27/08/20,3484.60,3485.10,3501.40,3468.30
26/08/20,3478.70,3450.00,3481.10,3444.20
25/08/20,3443.60,3435.90,3444.20,3425.80
24/08/20,3431.30,3418.10,3432.10,3413.10
21/08/20,3397.20,3386.00,3400.00,3379.30
20/08/20,3385.50,3360.50,3390.80,3354.70
19/08/20,3374.80,3392.50,3399.50,3369.70
18/08/20,3389.80,3387.00,3395.10,3370.20
17/08/20,3382.00,3380.90,3387.60,3379.20
14/08/20,3372.80,3368.70,3378.50,3361.60
13/08/20,3373.40,3372.90,3387.20,3363.30
12/08/20,3380.30,3355.50,3387.90,3355.50
11/08/20,3333.70,3370.30,3381.00,3326.40
10/08/20,3360.50,3356.00,3363.30,3335.40
07/08/20,3351.30,3340.10,3352.50,3328.70
06/08/20,3349.20,3323.20,3351.00,3318.10
05/08/20,3327.80,3317.40,3330.80,3317.40
04/08/20,3306.50,3289.90,3306.80,3286.40
03/08/20,3294.60,3288.30,3302.70,3284.50
31/07/20,3271.10,3270.40,3272.20,3220.30
30/07/20,3246.20,3231.80,3250.90,3204.10
29/07/20,3258.40,3227.20,3264.70,3227.20
28/07/20,3218.40,3234.30,3243.70,3216.20
27/07/20,3239.40,3219.80,3241.40,3214.20
24/07/20,3215.60,3218.60,3227.30,3200.10
23/07/20,3235.70,3271.60,3280.00,3222.70
22/07/20,3276.00,3254.90,3279.30,3253.10
21/07/20,3257.30,3268.50,3277.30,3247.80
20/07/20,3251.80,3224.30,3258.60,3215.20
17/07/20,3224.70,3224.20,3233.50,3205.70
16/07/20,3215.60,3208.40,3220.40,3198.60
15/07/20,3226.60,3226.00,3238.30,3200.80
14/07/20,3197.50,3141.10,3200.90,3127.70
13/07/20,3155.20,3205.10,3235.30,3149.40
10/07/20,3185.00,3152.50,3186.80,3136.20
09/07/20,3152.10,3176.20,3179.80,3115.70
08/07/20,3169.90,3153.10,3171.80,3136.50
07/07/20,3145.30,3166.40,3184.20,3142.90
06/07/20,3179.70,3155.30,3182.60,3155.30
02/07/20,3130.00,3143.60,3165.80,3124.50
01/07/20,3115.90,3105.90,3128.40,3101.20
30/06/20,3100.30,3050.20,3111.50,3047.80
29/06/20,3053.20,3018.60,3053.90,2999.70
26/06/20,3009.10,3073.20,3073.70,3004.60
25/06/20,3083.80,3046.60,3086.20,3024.00
24/06/20,3050.30,3114.40,3115.00,3032.10
23/06/20,3131.30,3138.70,3154.90,3127.10
22/06/20,3117.90,3094.40,3120.90,3079.40
19/06/20,3097.70,3140.30,3155.50,3083.10
18/06/20,3115.30,3101.60,3120.00,3093.50
17/06/20,3113.50,3136.10,3141.20,3108.00
16/06/20,3124.70,3131.00,3153.40,3076.10
15/06/20,3066.60,2993.80,3079.80,2965.70
12/06/20,3041.30,3071.00,3088.40,2984.50
11/06/20,3002.10,3123.50,3123.50,2999.50
10/06/20,3190.10,3213.40,3223.30,3181.50
09/06/20,3207.20,3213.30,3222.70,3193.10
08/06/20,3232.40,3199.90,3233.10,3196.00
05/06/20,3193.90,3163.80,3211.70,3163.80
04/06/20,3112.30,3111.60,3128.90,3090.40
03/06/20,3122.90,3098.90,3130.90,3098.90
02/06/20,3080.80,3064.80,3081.10,3051.60
01/06/20,3055.70,3038.80,3062.20,3031.50
29/05/20,3044.30,3025.20,3049.20,2998.60
28/05/20,3029.70,3046.60,3068.70,3023.40
27/05/20,3036.10,3015.70,3036.20,2969.80
26/05/20,2991.80,3004.10,3021.70,2988.20
22/05/20,2955.40,2948.10,2956.80,2933.60
21/05/20,2948.50,2969.90,2978.50,2938.60
20/05/20,2971.60,2953.60,2980.30,2953.60
19/05/20,2922.90,2948.60,2964.20,2922.30
18/05/20,2953.90,2913.90,2968.10,2913.90
15/05/20,2863.70,2829.90,2865.00,2816.80
14/05/20,2852.50,2794.50,2852.80,2766.60
13/05/20,2820.00,2865.90,2874.10,2793.20
12/05/20,2870.10,2939.50,2945.80,2869.60
11/05/20,2930.30,2915.50,2944.20,2903.40
08/05/20,2929.80,2908.80,2932.20,2902.90
07/05/20,2881.20,2878.30,2901.90,2876.50
06/05/20,2848.40,2883.10,2891.10,2847.70
05/05/20,2868.40,2868.90,2898.20,2863.60
04/05/20,2842.70,2815.00,2844.20,2797.80
01/05/20,2830.70,2869.10,2869.10,2821.60
30/04/20,2912.40,2930.90,2930.90,2892.50
29/04/20,2939.50,2918.50,2954.90,2912.20
28/04/20,2863.40,2910.00,2921.20,2860.70
27/04/20,2878.50,2854.70,2887.70,2852.90
24/04/20,2836.70,2812.60,2842.70,2791.80
23/04/20,2797.80,2810.40,2844.90,2794.30
22/04/20,2799.30,2787.90,2815.10,2775.90
21/04/20,2736.60,2784.80,2785.50,2727.10
20/04/20,2823.20,2845.60,2869.00,2820.40
17/04/20,2874.60,2842.40,2879.20,2830.90
16/04/20,2799.60,2799.30,2806.50,2764.30
15/04/20,2783.40,2795.60,2801.90,2761.50
14/04/20,2846.10,2805.10,2851.80,2805.10
13/04/20,2761.60,2782.50,2782.50,2721.20
09/04/20,2789.80,2777.00,2818.60,2762.40
08/04/20,2750.00,2685.00,2760.80,2663.30
07/04/20,2659.40,2738.70,2756.90,2657.70
06/04/20,2663.70,2578.30,2676.80,2574.60
03/04/20,2488.70,2514.90,2538.20,2460.00
02/04/20,2526.90,2458.50,2533.20,2455.80
01/04/20,2470.50,2498.10,2522.80,2447.50
31/03/20,2584.60,2614.70,2641.40,2571.20
30/03/20,2626.70,2559.00,2631.80,2545.30
27/03/20,2541.50,2555.90,2615.90,2520.00
26/03/20,2630.10,2501.30,2637.00,2500.70
25/03/20,2475.60,2457.80,2571.40,2407.50
24/03/20,2447.30,2344.40,2449.70,2344.40
23/03/20,2237.40,2290.70,2300.70,2191.90
20/03/20,2304.90,2431.90,2453.00,2295.60
19/03/20,2409.40,2393.50,2467.00,2319.80
18/03/20,2398.10,2436.50,2453.60,2280.50
17/03/20,2529.20,2425.70,2553.90,2367.00
16/03/20,2386.10,2508.60,2563.00,2380.90
13/03/20,2711.00,2570.00,2711.30,2492.40
12/03/20,2480.60,2630.90,2660.90,2478.90
11/03/20,2741.40,2825.60,2825.60,2707.20
10/03/20,2882.20,2813.50,2882.60,2734.00
09/03/20,2746.60,2863.90,2863.90,2734.40
06/03/20,2972.40,2954.20,2985.90,2901.50
05/03/20,3023.90,3075.70,3083.00,2999.80
04/03/20,3130.10,3045.80,3131.00,3034.40
03/03/20,3003.40,3096.50,3136.70,2976.60
02/03/20,3090.20,2974.30,3091.00,2945.20
28/02/20,2954.20,2916.90,2959.70,2855.80
27/02/20,2978.80,3062.50,3097.10,2977.40
26/02/20,3116.40,3139.90,3182.50,3109.00
25/02/20,3128.20,3238.90,3247.00,3118.80
24/02/20,3225.90,3257.60,3259.80,3214.70
21/02/20,3337.80,3360.50,3360.80,3328.40
20/02/20,3373.20,3380.40,3389.20,3341.00
19/02/20,3386.20,3380.40,3393.50,3378.80
18/02/20,3370.30,3369.00,3375.00,3355.60
14/02/20,3380.20,3378.10,3380.70,3366.20
13/02/20,3373.90,3365.90,3385.10,3360.50
12/02/20,3379.40,3370.50,3381.50,3369.70
11/02/20,3357.80,3365.90,3375.60,3352.70
10/02/20,3352.10,3318.30,3352.30,3317.80
07/02/20,3327.70,3335.50,3341.40,3322.10
06/02/20,3345.80,3344.90,3348.00,3334.40
05/02/20,3334.70,3324.90,3337.60,3313.80
04/02/20,3297.60,3280.60,3306.90,3280.60
03/02/20,3248.90,3235.70,3268.40,3235.70
31/01/20,3225.50,3282.30,3282.30,3214.70
30/01/20,3283.70,3256.40,3285.90,3242.80
29/01/20,3273.40,3289.50,3293.50,3271.90
28/01/20,3276.20,3255.30,3285.80,3253.20
27/01/20,3243.60,3247.20,3258.80,3234.50
24/01/20,3295.50,3333.10,3333.20,3281.50
23/01/20,3325.50,3315.80,3326.90,3301.90
22/01/20,3321.80,3330.00,3337.80,3320.00
21/01/20,3320.80,3321.00,3329.80,3316.60
17/01/20,3329.60,3323.70,3329.90,3318.90
16/01/20,3316.80,3303.00,3317.10,3302.80
15/01/20,3289.30,3282.30,3298.70,3280.70
14/01/20,3283.20,3285.30,3294.20,3277.20
13/01/20,3288.10,3271.10,3288.10,3268.40
10/01/20,3265.30,3281.80,3283.00,3260.90
09/01/20,3274.70,3266.00,3275.60,3263.70
08/01/20,3253.10,3238.60,3267.10,3236.70
07/01/20,3237.20,3241.90,3244.90,3232.40
06/01/20,3246.30,3217.60,3246.80,3214.60
03/01/20,3234.80,3226.40,3246.20,3222.30
02/01/20,3257.80,3244.70,3258.10,3235.50
31/12/19,3230.80,3215.20,3231.70,3212.00
30/12/19,3221.30,3240.10,3240.90,3216.60
27/12/19,3240.00,3247.20,3247.90,3234.40
26/12/19,3239.90,3227.20,3240.10,3227.20
24/12/19,3223.40,3225.40,3226.40,3220.50
23/12/19,3224.00,3226.10,3227.80,3222.30
20/12/19,3221.20,3223.30,3225.70,3216.00
19/12/19,3205.40,3192.30,3205.50,3192.30
18/12/19,3191.10,3195.20,3198.50,3191.10
17/12/19,3192.50,3195.40,3198.20,3191.00
16/12/19,3191.40,3183.60,3197.70,3183.60
13/12/19,3168.80,3166.70,3182.70,3156.50
12/12/19,3168.60,3141.20,3176.30,3138.50
11/12/19,3141.60,3135.80,3144.00,3133.20
10/12/19,3132.50,3135.40,3142.10,3126.10
09/12/19,3136.00,3141.90,3148.90,3135.50
06/12/19,3145.90,3134.60,3150.60,3134.60
05/12/19,3117.40,3119.20,3119.40,3103.80
04/12/19,3112.80,3103.50,3119.40,3102.50
03/12/19,3093.20,3087.40,3095.00,3070.30
02/12/19,3113.90,3143.80,3144.30,3110.80
29/11/19,3141.00,3147.20,3150.30,3139.30
27/11/19,3153.60,3145.50,3154.30,3143.40
26/11/19,3140.50,3134.80,3142.70,3131.00
25/11/19,3133.60,3117.40,3133.80,3117.40
22/11/19,3110.30,3111.40,3112.90,3099.30
21/11/19,3103.50,3108.50,3110.10,3094.60
20/11/19,3108.50,3114.70,3119.00,3091.40
19/11/19,3120.20,3127.40,3127.60,3113.50
18/11/19,3122.00,3117.90,3124.20,3112.10
15/11/19,3120.50,3107.90,3120.50,3104.60
14/11/19,3096.60,3090.80,3098.20,3083.30
13/11/19,3094.00,3084.20,3098.10,3078.80
12/11/19,3091.80,3089.30,3102.60,3084.70
11/11/19,3087.00,3080.30,3088.30,3075.80
08/11/19,3093.10,3081.20,3093.10,3073.60
07/11/19,3085.20,3087.00,3097.80,3080.20
06/11/19,3076.80,3075.10,3078.30,3065.90
05/11/19,3074.60,3080.80,3083.90,3072.20
04/11/19,3078.30,3079.00,3085.20,3074.90
01/11/19,3066.90,3050.70,3066.90,3050.70
31/10/19,3037.60,3046.90,3046.90,3023.20
30/10/19,3046.80,3039.70,3050.10,3026.00
29/10/19,3036.90,3035.40,3047.90,3034.80
28/10/19,3039.40,3032.10,3044.10,3032.10
25/10/19,3022.60,3003.30,3027.40,3001.90
24/10/19,3010.30,3014.80,3016.10,3000.40
23/10/19,3004.50,2994.00,3004.80,2991.20
22/10/19,2996.00,3010.70,3014.60,2995.00
21/10/19,3006.70,2996.50,3007.30,2995.30
18/10/19,2986.20,2996.80,3000.00,2976.30
17/10/19,2997.90,3000.80,3008.30,2991.80
16/10/19,2989.70,2989.70,2997.50,2985.20
15/10/19,2995.70,2973.60,3003.30,2973.60
14/10/19,2966.20,2965.80,2972.80,2962.90
11/10/19,2970.30,2963.10,2993.30,2963.10
10/10/19,2938.10,2918.60,2948.50,2917.10
09/10/19,2919.40,2911.10,2929.30,2907.40
08/10/19,2893.10,2920.40,2925.50,2892.70
07/10/19,2938.80,2944.20,2959.80,2935.70
04/10/19,2952.00,2918.60,2953.70,2918.60
03/10/19,2910.60,2885.40,2911.10,2855.90
02/10/19,2887.60,2924.80,2924.80,2874.90
01/10/19,2940.20,2983.70,2992.50,2938.70
30/09/19,2976.70,2967.10,2983.80,2967.10
27/09/19,2961.80,2985.50,2987.30,2945.50
26/09/19,2977.60,2985.70,2987.30,2963.70
25/09/19,2984.90,2968.30,2989.80,2952.90
24/09/19,2966.60,3002.40,3008.00,2957.70
23/09/19,2991.80,2983.50,2999.20,2982.20
20/09/19,2992.10,3008.40,3016.40,2984.70
19/09/19,3006.80,3010.40,3022.00,3003.20
18/09/19,3006.70,3001.50,3007.80,2978.60
17/09/19,3005.70,2995.70,3006.20,2993.70
16/09/19,2998.00,2996.40,3002.20,2990.70
13/09/19,3007.40,3012.20,3017.30,3002.90
12/09/19,3009.60,3009.10,3020.70,3000.90
11/09/19,3000.90,2981.40,3000.90,2975.30
10/09/19,2979.40,2971.00,2979.40,2957.00
09/09/19,2978.40,2988.40,2989.40,2969.40
06/09/19,2978.70,2980.30,2985.00,2972.50
05/09/19,2976.00,2960.60,2985.90,2960.60
04/09/19,2937.80,2924.70,2938.80,2921.90
03/09/19,2906.30,2909.00,2914.40,2891.80
30/08/19,2926.50,2937.10,2940.40,2913.30
29/08/19,2924.60,2910.40,2930.50,2905.70
28/08/19,2887.90,2861.30,2890.00,2853.10
27/08/19,2869.20,2893.10,2898.80,2860.60
26/08/19,2878.40,2866.70,2879.30,2856.00
23/08/19,2847.10,2911.10,2927.00,2835.00
22/08/19,2922.90,2930.90,2939.10,2904.50
21/08/19,2924.40,2922.00,2928.70,2917.90
20/08/19,2900.50,2919.00,2923.60,2899.60
19/08/19,2923.70,2913.50,2931.00,2913.50
16/08/19,2888.70,2864.70,2893.60,2864.70
15/08/19,2847.60,2846.20,2856.70,2825.50
14/08/19,2840.60,2894.20,2894.20,2839.60
13/08/19,2926.30,2880.70,2943.30,2877.10
12/08/19,2883.80,2907.10,2907.60,2873.10
09/08/19,2918.70,2930.50,2935.80,2900.20
08/08/19,2938.10,2896.20,2938.70,2894.50
07/08/19,2884.00,2858.70,2892.20,2825.70
06/08/19,2881.80,2861.20,2884.40,2847.40
05/08/19,2844.70,2898.10,2898.10,2822.10
02/08/19,2932.10,2943.90,2945.50,2914.10
01/08/19,2953.60,2980.30,3013.60,2945.20
31/07/19,2980.40,3016.20,3017.40,2958.10
30/07/19,3013.20,3007.70,3017.20,3000.90
29/07/19,3021.00,3024.50,3025.60,3014.30
26/07/19,3025.90,3013.20,3028.00,3012.60
25/07/19,3003.70,3016.30,3016.30,2997.20
24/07/19,3019.60,2998.80,3019.60,2996.80
23/07/19,3005.50,2994.70,3005.90,2988.60
22/07/19,2985.00,2981.90,2990.70,2976.70
19/07/19,2976.60,3004.30,3006.00,2975.90
18/07/19,2995.10,2978.90,2998.30,2973.10
17/07/19,2984.40,3005.10,3005.30,2984.20
16/07/19,3004.00,3012.10,3015.00,3001.20
15/07/19,3014.30,3017.80,3017.80,3008.80
12/07/19,3013.80,3003.40,3013.90,3001.90
11/07/19,2999.90,2999.60,3002.30,2988.80
10/07/19,2993.10,2989.30,3003.00,2984.60
09/07/19,2979.60,2965.50,2981.90,2963.40
08/07/19,2975.90,2979.80,2980.80,2970.10
05/07/19,2990.40,2984.20,2994.00,2968.00
03/07/19,2995.80,2978.10,2995.80,2978.00
02/07/19,2973.00,2964.70,2973.20,2955.90
01/07/19,2964.30,2971.40,2977.90,2952.20
28/06/19,2941.80,2932.90,2944.00,2929.10
27/06/19,2924.90,2919.70,2929.30,2918.60
26/06/19,2913.80,2926.10,2932.60,2913.00
25/06/19,2917.40,2945.80,2946.50,2916.00
24/06/19,2945.30,2951.40,2954.90,2944.10
21/06/19,2950.50,2952.70,2964.20,2946.90
20/06/19,2954.20,2949.60,2958.10,2931.50
19/06/19,2926.50,2920.60,2931.70,2911.40
18/06/19,2917.80,2906.70,2930.80,2905.40
17/06/19,2889.70,2889.80,2897.30,2887.30
14/06/19,2887.00,2886.80,2894.40,2879.60
13/06/19,2891.60,2886.20,2895.20,2882.00
12/06/19,2879.80,2882.70,2888.60,2874.70
11/06/19,2885.70,2903.30,2910.60,2878.50
10/06/19,2886.70,2885.80,2904.80,2885.50
07/06/19,2873.30,2852.90,2885.00,2852.90
06/06/19,2843.50,2828.50,2852.10,2822.40
05/06/19,2826.20,2818.10,2827.30,2800.90
04/06/19,2803.30,2762.60,2804.50,2762.60
03/06/19,2744.40,2751.50,2763.10,2728.80
31/05/19,2752.10,2766.20,2769.00,2750.50
30/05/19,2788.90,2786.90,2799.00,2776.70
29/05/19,2783.00,2790.20,2792.00,2766.10
28/05/19,2802.40,2830.00,2840.50,2801.60
24/05/19,2826.10,2832.40,2841.40,2820.20
23/05/19,2822.20,2836.70,2836.70,2805.50
22/05/19,2856.30,2856.10,2865.50,2851.10
21/05/19,2864.40,2854.00,2868.90,2854.00
20/05/19,2840.20,2841.90,2853.90,2831.30
17/05/19,2859.50,2858.60,2885.50,2854.20
16/05/19,2876.30,2855.80,2892.20,2855.80
15/05/19,2851.00,2820.40,2858.70,2815.10
14/05/19,2834.40,2820.10,2852.50,2820.10
13/05/19,2811.90,2840.20,2840.20,2801.40
10/05/19,2881.40,2863.10,2891.30,2825.40
09/05/19,2870.70,2859.80,2876.00,2836.40
08/05/19,2879.40,2879.60,2898.00,2873.30
07/05/19,2884.10,2913.00,2913.00,2862.60
06/05/19,2932.50,2908.90,2937.30,2898.20
03/05/19,2945.60,2929.20,2947.80,2929.20
02/05/19,2917.50,2922.20,2931.70,2900.50
01/05/19,2923.70,2952.30,2954.10,2923.40
30/04/19,2945.80,2937.10,2948.20,2924.10
29/04/19,2943.00,2940.60,2949.50,2939.30
26/04/19,2939.90,2925.80,2939.90,2917.60
25/04/19,2926.20,2929.00,2933.10,2912.80
24/04/19,2927.20,2934.00,2936.80,2926.10
23/04/19,2933.70,2910.00,2936.30,2908.50
22/04/19,2908.00,2898.80,2909.50,2896.30
18/04/19,2905.00,2904.80,2908.40,2891.90
17/04/19,2900.40,2916.00,2918.00,2895.40
16/04/19,2907.10,2912.30,2916.10,2900.70
15/04/19,2905.60,2908.30,2909.60,2896.50
12/04/19,2907.40,2900.90,2910.50,2898.40
11/04/19,2888.30,2891.90,2893.40,2882.00
10/04/19,2888.20,2881.40,2889.70,2879.10
09/04/19,2878.20,2886.60,2886.90,2873.30
08/04/19,2895.80,2888.50,2895.90,2880.80
05/04/19,2892.70,2884.20,2893.20,2883.00
04/04/19,2879.40,2874.00,2881.30,2867.10
03/04/19,2873.40,2876.10,2885.20,2865.20
02/04/19,2867.20,2868.20,2872.90,2858.80
01/04/19,2867.20,2848.60,2869.40,2848.60
29/03/19,2834.40,2828.30,2836.00,2819.20
28/03/19,2815.40,2809.40,2819.70,2798.80
27/03/19,2805.40,2819.70,2825.60,2787.70
26/03/19,2818.50,2812.70,2829.90,2804.00
25/03/19,2798.40,2796.00,2809.80,2785.00
22/03/19,2800.70,2844.50,2846.20,2800.50
21/03/19,2854.90,2819.70,2860.30,2817.40
20/03/19,2824.20,2831.30,2843.50,2812.40
19/03/19,2832.60,2840.80,2852.40,2823.30
18/03/19,2832.90,2822.60,2835.40,2822.00
15/03/19,2822.50,2810.80,2830.70,2810.80
14/03/19,2808.50,2810.40,2815.00,2803.50
13/03/19,2810.90,2799.80,2821.20,2799.80
12/03/19,2791.50,2787.30,2798.30,2786.70
11/03/19,2783.30,2747.60,2784.00,2747.60
08/03/19,2743.10,2730.80,2744.10,2722.30
07/03/19,2748.90,2766.50,2767.20,2739.10
06/03/19,2771.40,2790.30,2790.30,2768.70
05/03/19,2789.70,2794.40,2796.40,2783.00
