Date,Close,Open,High,Low,Volume
23/02/22,341.19,347.57,349.26,339.82,2220000
22/02/22,344.27,342.46,349.00,341.20,2590000
18/02/22,346.04,345.57,350.00,343.37,2910000
17/02/22,349.06,358.78,360.96,347.83,3100000
16/02/22,360.05,361.35,363.02,356.53,2170000
15/02/22,363.94,364.09,365.89,361.36,1850000
14/02/22,360.24,363.06,364.29,357.18,2590000
11/02/22,363.06,368.55,374.90,360.77,3140000
10/02/22,370.57,371.71,377.40,368.83,2410000
09/02/22,374.53,373.00,376.28,370.90,2250000
08/02/22,370.10,371.08,372.65,366.25,3420000
07/02/22,368.15,365.49,371.47,363.35,2640000
04/02/22,367.60,362.17,370.95,361.02,3760000
03/02/22,358.88,362.82,365.76,358.16,2370000
02/02/22,363.06,363.50,368.53,357.83,2740000
01/02/22,364.06,356.13,364.54,354.05,3300000
31/01/22,354.68,344.60,355.21,343.44,3310000
28/01/22,347.01,337.73,347.15,333.45,3710000
27/01/22,341.03,345.67,348.77,337.72,2580000
26/01/22,342.68,346.60,350.48,338.41,3750000
25/01/22,341.55,337.86,342.93,330.91,3960000
24/01/22,343.39,337.32,344.07,326.23,6570000
21/01/22,343.91,345.54,348.99,340.72,4900000
20/01/22,348.10,348.90,357.18,346.14,4600000
19/01/22,347.32,358.34,359.71,346.39,7430000
18/01/22,354.40,360.04,361.57,347.23,13140000
14/01/22,380.94,382.13,384.39,375.00,4690000
13/01/22,390.80,394.05,396.86,389.75,2500000
12/01/22,390.31,403.24,404.12,388.56,4160000
11/01/22,403.05,400.25,403.34,396.31,1750000
10/01/22,399.17,401.32,404.37,394.21,3010000
07/01/22,397.51,397.67,400.55,394.53,2360000
06/01/22,396.93,401.00,401.20,386.43,2960000
05/01/22,398.63,409.80,412.66,397.89,3470000
04/01/22,407.48,402.23,410.28,401.18,3920000
03/01/22,395.33,389.00,399.30,387.34,3340000
31/12/21,382.55,385.00,387.00,380.83,1600000
30/12/21,385.52,387.75,389.78,385.20,1160000
29/12/21,386.20,387.97,389.46,384.42,1330000
28/12/21,387.61,388.93,391.33,386.23,1530000
27/12/21,388.04,386.99,389.11,385.00,1430000
23/12/21,385.04,383.79,387.61,383.57,1620000
22/12/21,382.33,380.42,384.01,379.27,1490000
21/12/21,380.32,376.43,382.08,374.76,2940000
20/12/21,371.61,375.52,375.63,366.65,3740000
17/12/21,381.80,389.21,393.67,380.63,7070000
16/12/21,397.37,395.13,399.84,391.80,3580000
15/12/21,389.91,389.50,391.40,380.60,2800000
14/12/21,388.82,383.56,392.50,383.26,2790000
13/12/21,384.64,391.19,391.19,382.66,2310000
10/12/21,391.06,398.00,398.86,388.66,1890000
09/12/21,396.49,395.70,400.19,393.00,2110000
08/12/21,397.32,401.23,401.71,395.14,1640000
07/12/21,400.11,393.58,401.75,393.06,2440000
06/12/21,389.30,388.67,393.60,383.49,1990000
03/12/21,382.73,389.88,389.88,379.03,2810000
02/12/21,387.54,378.00,389.09,376.03,3340000
01/12/21,376.48,383.82,390.16,376.21,2480000
30/11/21,380.99,383.53,386.83,377.26,4570000
29/11/21,386.54,394.00,396.37,382.45,2880000
26/11/21,389.39,384.48,391.71,382.71,2690000
24/11/21,399.19,405.00,407.48,398.30,2190000
23/11/21,406.34,400.25,406.96,397.51,2410000
22/11/21,396.16,393.16,402.49,390.18,3060000
19/11/21,387.39,382.38,390.24,381.04,2610000
18/11/21,391.37,392.30,393.92,385.68,1850000
17/11/21,391.55,401.85,402.65,391.47,2930000
16/11/21,403.09,403.91,405.84,399.00,1310000
15/11/21,404.81,406.00,407.34,403.91,1440000
12/11/21,404.91,403.00,405.10,399.20,1360000
11/11/21,402.34,400.14,403.76,398.51,1250000
10/11/21,399.12,402.33,405.55,397.24,2240000
09/11/21,405.35,406.11,407.58,400.06,2250000
08/11/21,408.34,409.89,413.65,407.96,1730000
05/11/21,407.08,411.40,414.45,406.10,2110000
04/11/21,408.07,414.65,415.99,403.03,3800000
03/11/21,417.90,423.11,424.00,412.56,3540000
02/11/21,423.85,415.10,426.16,412.79,3000000
01/11/21,416.70,417.07,418.73,413.25,1820000
29/10/21,413.35,414.02,415.96,411.18,2060000
28/10/21,414.82,412.00,414.92,409.06,1440000
27/10/21,410.99,416.55,418.06,410.55,2070000
26/10/21,417.61,416.37,419.81,413.76,1840000
25/10/21,414.75,416.21,419.49,413.27,1820000
22/10/21,414.32,409.99,415.36,409.10,2410000
21/10/21,407.59,406.80,412.66,404.61,2160000
20/10/21,407.89,411.00,414.33,406.20,2450000
19/10/21,412.16,415.18,415.85,409.69,2570000
18/10/21,413.69,408.01,415.94,407.60,3830000
15/10/21,406.07,402.31,407.27,396.34,6450000
14/10/21,391.20,392.00,393.66,382.20,3380000
13/10/21,386.31,388.00,388.38,378.63,2390000
12/10/21,386.53,386.22,388.59,381.02,2090000
11/10/21,385.24,392.90,396.95,385.02,1790000
08/10/21,392.81,390.83,394.31,388.18,1450000
07/10/21,390.62,392.91,397.85,389.76,2350000
06/10/21,388.05,382.38,389.55,378.66,2110000
05/10/21,385.81,378.10,388.22,375.50,2510000
04/10/21,374.15,380.21,386.87,372.82,2900000
01/10/21,380.00,379.44,382.72,375.85,2380000
30/09/21,378.03,388.00,388.02,376.62,2670000
29/09/21,384.89,390.68,392.39,384.30,1960000
28/09/21,389.50,400.45,404.21,388.39,2610000
27/09/21,399.81,396.58,401.00,395.18,2790000
24/09/21,390.85,390.47,392.49,388.60,1790000
23/09/21,391.86,390.39,393.74,388.18,2520000
22/09/21,385.47,380.80,389.29,379.71,2990000
21/09/21,375.84,380.85,381.50,374.08,2380000
20/09/21,378.13,377.82,380.86,372.50,3830000
17/09/21,391.46,396.32,399.16,388.83,3850000
16/09/21,396.68,404.52,405.98,394.89,2880000
15/09/21,401.95,398.00,403.61,396.21,3200000
14/09/21,403.69,410.30,417.01,402.78,3260000
13/09/21,409.26,407.41,409.37,403.80,1800000
10/09/21,403.48,408.00,409.79,403.16,1960000
09/09/21,404.58,404.67,408.88,403.51,2420000
08/09/21,405.00,409.22,410.98,404.70,1650000
07/09/21,410.32,411.00,414.73,409.64,1560000
03/09/21,411.31,414.00,415.12,410.60,1370000
02/09/21,414.50,415.11,417.58,412.64,1830000
01/09/21,413.66,413.16,416.11,410.31,1680000
31/08/21,413.51,412.11,414.86,408.76,1960000
30/08/21,413.60,419.95,420.76,412.71,2090000
27/08/21,419.69,412.78,419.85,412.50,2170000
26/08/21,412.41,415.88,420.73,411.16,2080000
25/08/21,413.12,409.90,416.68,408.94,1850000
24/08/21,408.56,403.59,409.66,402.70,1960000
23/08/21,401.45,401.89,404.10,399.00,1860000
20/08/21,395.87,391.49,396.45,391.00,1610000
19/08/21,393.57,394.60,397.73,390.91,2240000
18/08/21,398.80,402.60,406.11,398.59,2190000
17/08/21,404.97,403.84,408.35,400.20,2080000
16/08/21,408.35,408.99,408.99,402.15,1590000
13/08/21,410.78,416.00,416.89,408.18,1980000
12/08/21,415.00,414.38,418.62,410.56,2320000
11/08/21,413.89,408.80,414.68,407.06,3000000
10/08/21,407.97,400.12,410.63,399.50,3150000
09/08/21,399.88,396.59,404.60,393.58,3320000
06/08/21,397.89,388.88,398.86,388.64,3660000
05/08/21,384.30,380.15,384.31,379.95,1580000
04/08/21,377.86,378.48,382.65,375.76,1460000
03/08/21,380.36,380.25,381.31,371.77,1490000
02/08/21,378.19,376.17,386.93,375.75,2380000
30/07/21,374.88,376.57,379.95,373.06,1470000
29/07/21,377.55,377.03,379.51,374.81,1300000
28/07/21,374.23,375.81,377.44,372.34,1670000
27/07/21,374.84,372.50,375.14,369.22,1790000
26/07/21,375.90,373.18,376.68,373.11,1560000
23/07/21,374.05,374.59,378.00,371.38,1710000
22/07/21,372.71,372.30,373.69,368.45,1890000
21/07/21,373.50,368.04,374.90,367.93,2400000
20/07/21,364.76,352.27,367.31,351.54,2940000
19/07/21,354.72,354.00,355.19,349.00,4390000
16/07/21,364.80,374.93,374.93,363.83,2580000
15/07/21,373.35,371.24,378.75,370.57,2180000
14/07/21,374.40,378.75,381.77,371.39,3300000
13/07/21,375.98,381.06,385.33,372.01,6470000
12/07/21,380.50,370.31,384.00,367.33,4140000
09/07/21,371.76,366.00,372.15,364.95,2640000
08/07/21,358.94,359.69,362.89,355.59,2940000
07/07/21,367.67,367.50,370.09,362.18,2010000
06/07/21,369.86,373.23,373.63,365.40,2160000
02/07/21,374.16,376.31,376.60,372.42,1600000
01/07/21,374.99,380.70,381.64,374.14,2570000
30/06/21,379.53,370.90,380.11,370.90,2240000
29/06/21,372.62,374.86,378.09,370.75,2370000
28/06/21,368.71,367.80,368.87,363.86,1830000
25/06/21,368.77,368.82,371.15,364.54,2780000
24/06/21,368.75,363.00,370.88,362.78,2720000
23/06/21,361.05,358.79,362.48,357.66,1710000
22/06/21,357.53,357.00,359.88,352.64,1870000
21/06/21,357.54,352.89,357.97,351.04,2720000
18/06/21,348.83,356.52,358.38,348.13,6290000
17/06/21,361.50,373.52,373.52,356.55,4150000
16/06/21,371.00,370.99,374.08,365.25,3260000
15/06/21,371.30,373.50,374.84,367.16,2300000
14/06/21,372.92,377.43,378.75,370.70,2560000
11/06/21,378.05,375.70,378.75,375.11,2120000
10/06/21,373.94,389.64,389.64,372.35,3900000
09/06/21,382.78,383.16,384.27,378.88,2030000
08/06/21,384.70,385.79,386.48,382.22,2450000
07/06/21,388.16,393.00,393.26,387.55,2190000
04/06/21,391.45,389.68,392.05,386.32,2510000
03/06/21,388.72,382.25,391.25,380.13,3000000
02/06/21,383.44,383.33,384.67,379.37,2810000
01/06/21,382.44,377.70,383.36,376.31,3640000
28/05/21,372.02,372.00,373.07,368.26,2170000
27/05/21,371.37,371.33,373.55,367.30,3900000
26/05/21,367.40,365.00,368.79,361.91,2120000
25/05/21,364.51,369.91,373.77,364.09,2630000
24/05/21,368.29,367.32,369.72,365.51,1820000
21/05/21,366.26,361.49,367.14,360.51,2660000
20/05/21,359.78,358.98,361.95,353.35,1920000
19/05/21,358.38,360.00,360.00,353.93,3700000
18/05/21,364.56,371.38,373.08,364.00,2020000
17/05/21,369.25,367.78,370.70,364.50,1830000
14/05/21,368.77,362.00,369.51,361.70,2730000
13/05/21,358.81,353.25,360.89,353.25,2670000
12/05/21,354.40,363.07,368.13,353.27,3310000
11/05/21,359.92,363.00,368.63,358.62,3730000
10/05/21,368.68,373.50,376.98,368.50,3400000
07/05/21,370.89,362.30,371.65,360.93,3380000
06/05/21,365.97,359.77,366.30,356.50,3050000
05/05/21,357.62,352.00,359.14,348.55,2660000
04/05/21,349.84,348.90,351.78,342.57,2830000
03/05/21,350.16,350.34,354.06,349.26,1870000
