Date,Close,Open,High,Low,Volume
06/04/22,276.39,279.20,280.62,272.87,868150
05/04/22,282.67,288.00,292.20,282.04,567350
04/04/22,289.01,288.68,293.73,284.57,529850
01/04/22,289.82,300.19,302.71,288.26,677660
31/03/22,293.49,306.08,307.04,293.00,1020000
30/03/22,306.47,316.90,317.63,302.41,1190000
29/03/22,316.07,311.16,319.93,309.75,893710
28/03/22,303.44,306.35,307.39,298.65,535530
25/03/22,308.51,306.45,313.59,306.02,431630
24/03/22,305.53,304.91,309.77,300.74,753090
23/03/22,299.99,316.79,317.53,292.28,1790000
22/03/22,321.18,317.55,328.88,316.67,821660
21/03/22,310.88,313.58,318.49,305.89,983020
18/03/22,312.65,316.40,317.15,305.80,2140000
17/03/22,316.39,313.50,318.90,311.16,817890
16/03/22,320.51,302.33,320.82,302.28,1170000
15/03/22,294.96,290.03,295.76,286.84,800290
14/03/22,289.78,299.03,302.76,287.79,1120000
11/03/22,289.25,312.16,316.66,288.56,1080000
10/03/22,309.33,299.90,310.33,299.21,510410
09/03/22,306.49,299.51,310.06,298.07,946360
08/03/22,285.69,283.44,295.00,272.77,1190000
07/03/22,277.95,303.93,305.42,276.94,1250000
04/03/22,304.83,319.20,320.91,296.76,980050
03/03/22,328.11,337.18,339.56,325.68,682430
02/03/22,337.18,321.80,341.42,318.20,966880
01/03/22,316.75,341.09,342.14,310.33,1190000
28/02/22,344.89,339.71,350.23,337.46,807770
25/02/22,349.99,330.80,350.53,327.45,912650
24/02/22,325.70,316.19,327.77,307.02,1200000
23/02/22,331.52,344.04,349.83,330.64,882830
22/02/22,340.91,333.01,346.24,332.13,830750
18/02/22,335.25,338.07,343.92,334.51,601370
17/02/22,338.59,344.64,346.28,337.95,489640
16/02/22,349.86,339.50,350.40,339.50,523870
15/02/22,342.24,337.14,344.31,335.40,533080
14/02/22,331.37,337.01,340.55,326.47,604530
11/02/22,336.59,341.09,351.04,332.95,695750
10/02/22,343.96,341.18,355.51,338.23,798120
09/02/22,340.14,338.55,346.61,337.09,440810
08/02/22,337.37,325.56,338.46,325.50,827870
07/02/22,323.30,320.87,328.18,319.99,532870
04/02/22,320.87,311.99,325.07,310.78,867750
03/02/22,310.78,313.28,320.21,307.07,537120
02/02/22,316.44,318.81,319.61,312.07,640520
01/02/22,318.63,304.89,319.57,303.19,917690
31/01/22,304.63,300.09,308.02,294.12,1100000
28/01/22,301.07,295.16,301.10,289.44,754410
27/01/22,296.48,309.69,315.52,293.03,1060000
26/01/22,305.54,317.90,320.37,300.77,1520000
25/01/22,310.31,309.79,316.54,298.83,1110000
24/01/22,314.17,317.47,317.57,293.76,2190000
21/01/22,326.33,336.13,338.00,325.39,1390000
20/01/22,340.00,351.43,355.59,339.00,1200000
19/01/22,351.43,365.42,367.29,351.12,1690000
18/01/22,355.70,374.76,374.76,345.17,1320000
14/01/22,365.39,360.27,366.45,355.94,913640
13/01/22,365.15,366.39,372.50,364.35,655510
